entry_time,exit_time,entry_price,exit_price,entry_k,entry_d,exit_k,exit_d,position_size,profit,balance_before,balance_after,stop_loss,take_profit,trade_result
2024-09-08 15:30:00,2024-09-09 17:00:00,127.21,133.11,10.53,4.53,89.26,90.3,70.74915494064932,409.89,15023.55,15433.44,125.94,139.93,win
2024-09-10 00:45:00,2024-09-11 04:30:00,134.04,132.7,16.44,14.34,5.48,10.76,67.14413607878245,-97.13,15433.44,15336.31,132.7,147.44,loss
2024-09-11 04:45:00,2024-09-11 10:15:00,132.26,130.94,16.93,10.79,23.21,26.79,68.04778466656586,-97.13,15336.31,15239.18,130.94,145.49,loss
2024-09-12 16:15:00,2024-09-12 20:30:00,133.97,135.98,16.37,13.54,87.57,88.37,67.17921922818542,127.72,15239.18,15366.91,132.63,147.37,win
2024-09-13 02:15:00,2024-09-13 11:30:00,134.66,133.31,12.71,11.61,6.04,38.79,66.83499183127878,-97.13,15366.91,15269.78,133.31,148.13,loss
2024-09-13 12:30:00,2024-09-13 16:00:00,132.07,136.61,13.7,9.13,89.28,91.62,68.14568032104188,301.93,15269.78,15571.71,130.75,145.28,win
2024-09-14 06:45:00,2024-09-14 18:00:00,137.94,136.56,19.48,12.09,24.61,16.18,65.24575902566333,-97.13,15571.71,15474.58,136.56,151.73,loss
2024-09-15 09:15:00,2024-09-15 12:00:00,136.74,135.37,16.09,13.33,4.55,15.04,65.81834137779728,-97.13,15474.58,15377.46,135.37,150.41,loss
2024-09-15 17:15:00,2024-09-15 22:00:00,133.35,132.02,13.73,13.48,21.25,13.03,67.49156355455568,-97.13,15377.46,15280.33,132.02,146.68,loss
2024-09-18 00:30:00,2024-09-18 09:45:00,130.71,129.4,19.6,11.9,2.49,12.31,68.85471654808354,-97.13,15280.33,15183.2,129.4,143.78,loss
2024-09-18 15:45:00,2024-09-19 00:00:00,127.67,134.99,18.29,10.55,94.79,96.99,70.49424297015743,508.41,15183.2,15691.6,126.39,140.44,win
2024-09-20 13:45:00,2024-09-20 18:00:00,147.23,145.76,13.19,11.54,9.96,20.69,61.12884602322897,-97.13,15691.6,15594.48,145.76,161.95,loss
2024-09-22 02:30:00,2024-09-22 09:15:00,147.58,146.1,16.43,13.5,10.8,33.19,60.98387315354383,-97.13,15594.48,15497.35,146.1,162.34,loss
2024-09-22 10:00:00,2024-09-22 13:30:00,145.39,143.94,15.18,11.35,12.68,20.75,61.902469220716696,-97.13,15497.35,15400.22,143.94,159.93,loss
2024-09-22 14:30:00,2024-09-23 01:30:00,143.08,146.78,17.65,17.04,88.71,89.45,62.90187307799832,225.35,15400.22,15625.57,141.65,157.39,win
2024-09-23 08:15:00,2024-09-23 12:30:00,144.41,142.97,16.19,12.66,2.61,20.19,62.32255383976179,-97.13,15625.57,15528.44,142.97,158.85,loss
2024-09-24 11:45:00,2024-09-24 14:15:00,146.46,145.0,18.15,15.09,4.24,45.46,61.45022531749283,-97.13,15528.44,15431.32,145.0,161.11,loss
2024-09-25 03:15:00,2024-09-25 06:15:00,151.57,150.05,18.62,11.5,4.26,10.92,59.37850498119681,-97.13,15431.32,15334.19,150.05,166.73,loss
2024-09-25 06:30:00,2024-09-25 23:00:00,150.07,148.57,18.92,13.11,2.55,13.77,59.97201306057173,-97.13,15334.19,15237.06,148.57,165.08,loss
2024-09-25 23:45:00,2024-09-26 05:45:00,147.98,150.02,19.44,12.24,84.74,87.16,60.81902959859441,116.77,15237.06,15353.83,146.5,162.78,win
2024-09-26 20:30:00,2024-09-27 05:00:00,155.11,156.8,16.92,11.41,86.35,89.87,58.02333827606214,90.78,15353.83,15444.61,153.56,170.62,win
2024-09-27 11:00:00,2024-09-27 14:45:00,156.36,159.92,16.57,9.55,81.63,85.05,57.55947812739831,197.55,15444.61,15642.16,154.8,172.0,win
2024-09-27 18:30:00,2024-09-28 02:00:00,157.63,158.4,13.83,12.9,86.09,91.7,57.095730508152,36.73,15642.16,15678.89,156.05,173.39,win
2024-09-28 08:30:00,2024-09-28 11:00:00,155.85,157.14,14.6,12.17,82.95,87.57,57.7478344562079,67.24,15678.89,15746.12,154.29,171.44,win
2024-09-29 06:30:00,2024-09-29 12:00:00,155.85,156.94,11.99,8.97,83.89,91.47,57.7478344562079,55.69,15746.12,15801.82,154.29,171.44,win
2024-09-29 23:45:00,2024-09-30 02:45:00,158.46,156.88,14.65,11.45,0.79,13.7,56.79666792881484,-97.13,15801.82,15704.69,156.88,174.31,loss
2024-09-30 04:45:00,2024-09-30 09:45:00,156.0,154.44,17.51,14.59,0.6,14.19,57.69230769230769,-97.13,15704.69,15607.56,154.44,171.6,loss
2024-09-30 10:45:00,2024-09-30 13:45:00,154.34,156.78,14.96,10.49,84.12,88.98,58.312815861085916,134.97,15607.56,15742.53,152.8,169.77,win
2024-09-30 23:45:00,2024-10-01 05:00:00,152.49,155.35,14.59,12.78,81.31,85.59,59.02026362384418,161.46,15742.53,15903.99,150.97,167.74,win
2024-10-01 15:00:00,2024-10-01 17:00:00,148.28,146.8,19.89,15.0,1.1,17.21,60.695980577286214,-97.13,15903.99,15806.87,146.8,163.11,loss
2024-10-02 19:00:00,2024-10-02 19:15:00,141.03,139.62,12.26,12.11,5.31,12.87,63.81620931716656,-97.13,15806.87,15709.74,139.62,155.13,loss
2024-10-02 19:45:00,2024-10-03 02:15:00,139.98,141.88,15.38,9.3,85.79,88.82,64.29489927132448,114.86,15709.74,15824.6,138.58,153.98,win
2024-10-03 08:30:00,2024-10-03 12:00:00,137.34,135.97,13.37,5.83,16.92,38.45,65.5307994757536,-97.13,15824.6,15727.47,135.97,151.07,loss
2024-10-04 23:00:00,2024-10-05 07:00:00,142.84,144.06,11.86,11.48,84.75,89.15,63.00756090730888,69.61,15727.47,15797.08,141.41,157.12,win
2024-10-05 14:15:00,2024-10-05 20:45:00,142.83,141.4,10.19,9.24,3.78,11.77,63.011972274732194,-97.13,15797.08,15699.95,141.4,157.11,loss
2024-10-12 03:00:00,2024-10-12 06:45:00,145.18,145.76,17.44,17.32,82.68,87.22,61.992009918721585,28.73,15699.95,15728.68,143.73,159.7,win
2024-10-13 15:30:00,2024-10-13 22:00:00,144.91,148.4,12.57,6.96,87.6,92.08,62.10751500931613,209.38,15728.68,15938.06,143.46,159.4,win
2024-10-15 06:00:00,2024-10-15 11:45:00,154.24,152.7,12.8,9.2,16.49,30.91,58.350622406639,-97.13,15938.06,15840.93,152.7,169.66,loss
2024-10-15 21:00:00,2024-10-16 09:30:00,152.77,155.43,17.5,17.03,83.74,87.93,58.91209007003992,149.38,15840.93,15990.31,151.24,168.05,win
2024-10-16 13:45:00,2024-10-17 05:45:00,154.43,152.89,15.68,12.67,10.6,12.71,58.27883183319303,-97.13,15990.31,15893.19,152.89,169.87,loss
2024-10-17 18:30:00,2024-10-18 02:00:00,148.7,152.21,19.05,9.96,82.04,85.82,60.52454606590451,205.07,15893.19,16098.26,147.21,163.57,win
2024-10-18 22:15:00,2024-10-19 15:00:00,154.11,157.25,12.27,10.3,93.83,96.75,58.399844267081946,176.03,16098.26,16274.29,152.57,169.52,win
2024-10-20 03:30:00,2024-10-20 21:30:00,158.54,162.91,16.13,10.65,83.42,87.35,56.76800807367226,240.68,16274.29,16514.96,156.95,174.39,win
2024-10-21 11:45:00,2024-10-21 13:30:00,166.42,164.76,19.94,19.27,10.06,13.8,54.08003845691624,-97.13,16514.96,16417.84,164.76,183.06,loss
2024-10-23 01:00:00,2024-10-23 05:30:00,166.48,164.82,17.01,8.0,7.52,30.72,54.06054781355118,-97.13,16417.84,16320.71,164.82,183.13,loss
2024-10-23 17:00:00,2024-10-23 20:15:00,166.18,172.73,19.32,17.4,88.63,90.17,54.15814177398002,347.25,16320.71,16667.96,164.52,182.8,win
2024-10-25 00:45:00,2024-10-25 03:30:00,176.69,174.92,16.35,16.06,5.78,24.11,50.93666874186428,-97.13,16667.96,16570.83,174.92,194.36,loss
2024-10-25 04:30:00,2024-10-25 08:00:00,173.51,171.77,17.19,8.11,5.6,12.26,51.870209209843814,-97.13,16570.83,16473.7,171.77,190.86,loss
2024-10-25 17:45:00,2024-10-25 22:15:00,167.94,166.26,9.55,9.37,3.89,31.0,53.59056806002144,-97.13,16473.7,16376.58,166.26,184.73,loss
2024-10-27 00:15:00,2024-10-27 14:45:00,170.8,176.44,18.06,8.42,80.63,85.96,52.693208430913344,289.75,16376.58,16666.33,169.09,187.88,win
2024-10-28 00:45:00,2024-10-28 04:15:00,176.06,174.3,10.16,9.97,5.0,38.67,51.1189367261161,-97.13,16666.33,16569.2,174.3,193.67,loss
2024-10-29 07:15:00,2024-10-29 16:45:00,179.94,182.47,13.41,8.28,81.84,87.08,50.01667222407469,119.24,16569.2,16688.44,178.14,197.93,win
2024-10-29 20:15:00,2024-10-30 12:30:00,177.05,175.28,9.18,6.85,9.26,19.58,50.833097994916685,-97.13,16688.44,16591.31,175.28,194.76,loss
2024-10-31 13:45:00,2024-10-31 16:00:00,171.9,170.18,11.33,7.76,15.43,26.39,52.35602094240838,-97.13,16591.31,16494.18,170.18,189.09,loss
2024-11-02 05:00:00,2024-11-02 13:45:00,165.99,164.33,11.19,8.38,4.51,19.89,54.220133742996566,-97.13,16494.18,16397.06,164.33,182.59,loss
2024-11-03 02:00:00,2024-11-03 02:30:00,163.85,162.21,10.97,9.0,14.91,6.27,54.92828806835521,-97.13,16397.06,16299.93,162.21,180.24,loss
2024-11-03 14:45:00,2024-11-03 21:30:00,159.31,163.29,11.08,9.12,90.64,90.93,56.49362877408826,217.46,16299.93,16517.39,157.72,175.24,win
2024-11-04 06:00:00,2024-11-04 11:15:00,161.93,164.03,15.72,7.12,84.26,90.77,55.57957141974927,109.42,16517.39,16626.82,160.31,178.12,win
2024-11-04 21:15:00,2024-11-04 21:45:00,157.34,155.77,19.07,12.33,3.56,6.87,57.20096606076014,-97.13,16626.82,16529.69,155.77,173.07,loss
2024-11-07 05:30:00,2024-11-07 06:30:00,188.49,186.61,18.97,17.91,2.59,11.65,47.747891134808214,-97.13,16529.69,16432.56,186.61,207.34,loss
2024-11-08 17:15:00,2024-11-09 00:45:00,197.23,199.65,11.6,9.46,84.44,87.77,45.63200324494245,103.14,16432.56,16535.7,195.26,216.95,win
2024-11-09 13:00:00,2024-11-09 14:30:00,200.45,198.45,15.49,8.78,0.35,9.61,44.89897730107259,-97.13,16535.7,16438.57,198.45,220.5,loss
2024-11-09 14:45:00,2024-11-09 17:00:00,198.21,196.23,14.71,7.55,7.39,8.2,45.406387165127896,-97.13,16438.57,16341.45,196.23,218.03,loss
2024-11-10 21:00:00,2024-11-11 09:30:00,202.46,210.3,17.57,6.39,86.58,90.86,44.45322532845994,341.03,16341.45,16682.48,200.44,222.71,win
2024-11-12 12:45:00,2024-11-12 19:30:00,208.93,213.96,12.63,11.7,84.1,90.4,43.076628535873255,209.3,16682.48,16891.78,206.84,229.82,win
2024-11-13 04:30:00,2024-11-13 15:15:00,202.92,215.55,14.35,8.04,84.58,85.69,44.352454169130695,552.52,16891.78,17444.31,200.89,223.21,win
2024-11-15 15:45:00,2024-11-15 21:15:00,208.32,218.4,18.68,16.76,95.34,95.6,43.20276497695853,427.94,17444.31,17872.24,206.24,229.15,win
2024-11-16 15:30:00,2024-11-17 01:15:00,214.99,218.7,12.58,12.07,85.43,87.19,41.862412205218845,147.99,17872.24,18020.23,212.84,236.49,win
2024-11-17 13:45:00,2024-11-18 04:15:00,231.47,243.32,16.76,15.36,82.68,86.88,38.88192854365577,453.18,18020.23,18473.41,229.16,254.62,win
2024-11-19 14:15:00,2024-11-19 20:15:00,239.78,237.38,14.7,12.97,0.98,66.72,37.53440653932772,-97.13,18473.41,18376.28,237.38,263.76,loss
2024-11-19 21:15:00,2024-11-19 22:15:00,236.84,234.47,14.82,9.64,3.43,6.74,38.00033778078027,-97.13,18376.28,18279.15,234.47,260.52,loss
2024-11-19 22:30:00,2024-11-19 23:30:00,234.25,231.91,15.81,6.93,4.25,8.29,38.4204909284952,-97.13,18279.15,18182.02,231.91,257.68,loss
2024-11-21 18:15:00,2024-11-21 23:30:00,254.25,262.43,19.68,13.29,83.69,84.68,35.39823008849557,282.13,18182.02,18464.15,251.71,279.68,win
2024-11-23 08:15:00,2024-11-23 10:15:00,256.42,259.99,16.94,14.08,88.58,90.51,35.09866625068247,118.0,18464.15,18582.15,253.86,282.06,win
2024-11-23 15:15:00,2024-11-23 16:30:00,256.16,253.6,17.58,17.53,1.89,3.22,35.13429106808245,-97.13,18582.15,18485.02,253.6,281.78,loss
2024-11-24 02:30:00,2024-11-24 07:00:00,255.12,252.57,19.41,13.41,41.46,27.25,35.277516462841014,-97.13,18485.02,18387.9,252.57,280.63,loss
2024-11-25 08:30:00,2024-11-25 09:30:00,251.81,249.29,14.51,12.59,20.04,12.98,35.74123346967952,-97.13,18387.9,18290.77,249.29,276.99,loss
2024-11-26 07:45:00,2024-11-26 17:45:00,223.59,230.35,12.09,9.22,82.35,82.61,40.25224741714746,264.69,18290.77,18555.46,221.35,245.95,win
2024-11-28 02:30:00,2024-11-28 06:15:00,237.63,235.25,14.76,8.77,16.41,27.31,37.87400580734756,-97.13,18555.46,18458.33,235.25,261.39,loss
2024-11-29 14:15:00,2024-11-29 18:45:00,240.67,244.29,10.57,4.83,80.65,92.26,37.395603939003614,128.06,18458.33,18586.39,238.26,264.74,win
2024-11-29 21:15:00,2024-11-30 00:45:00,240.21,242.6,19.08,14.6,84.67,85.26,37.467216185837394,82.28,18586.39,18668.67,237.81,264.23,win
2024-12-02 00:30:00,2024-12-02 04:45:00,228.37,226.09,17.39,6.47,9.66,36.93,39.40972982440776,-97.13,18668.67,18571.54,226.09,251.21,loss
2024-12-03 06:00:00,2024-12-03 10:00:00,224.91,222.66,15.46,14.22,24.35,28.08,40.016006402561025,-97.13,18571.54,18474.41,222.66,247.4,loss
2024-12-04 21:30:00,2024-12-05 08:30:00,224.67,243.83,19.57,12.69,90.72,94.31,40.05875283749499,759.71,18474.41,19234.12,222.42,247.14,win
2024-12-05 16:00:00,2024-12-05 16:30:00,233.07,230.74,8.37,6.99,4.67,6.9,38.615008366585144,-97.13,19234.12,19136.99,230.74,256.38,loss
2024-12-06 03:30:00,2024-12-06 05:30:00,238.55,236.16,16.73,10.49,7.45,25.96,37.72793963529658,-97.13,19136.99,19039.87,236.16,262.41,loss
2024-12-06 06:30:00,2024-12-06 09:00:00,235.08,232.73,16.07,12.2,5.4,7.77,38.28483920367534,-97.13,19039.87,18942.74,232.73,258.59,loss
2024-12-07 19:15:00,2024-12-07 23:15:00,239.16,240.86,14.75,13.1,83.38,90.58,37.63171098845961,56.72,18942.74,18999.46,236.77,263.08,win
2024-12-08 01:45:00,2024-12-08 05:00:00,237.5,235.12,8.45,7.69,0.5,11.43,37.89473684210526,-97.13,18999.46,18902.33,235.12,261.25,loss
2024-12-08 06:00:00,2024-12-08 10:00:00,233.9,237.33,11.97,11.07,91.8,91.85,38.47798204360838,124.67,18902.33,19027.01,231.56,257.29,win
2024-12-08 23:00:00,2024-12-09 03:15:00,231.94,229.62,13.93,8.03,20.04,28.69,38.8031387427783,-97.13,19027.01,18929.88,229.62,255.13,loss
2024-12-09 05:45:00,2024-12-09 10:00:00,226.85,229.06,19.15,15.88,84.41,87.23,39.673793255455145,80.41,18929.88,19010.29,224.58,249.54,win
2024-12-09 14:15:00,2024-12-09 16:00:00,224.37,222.13,16.69,14.32,5.62,16.35,40.11231448054553,-97.13,19010.29,18913.16,222.13,246.81,loss
2024-12-09 16:30:00,2024-12-09 17:00:00,221.72,219.5,16.24,15.33,13.98,12.84,40.59173732635757,-97.13,18913.16,18816.03,219.5,243.89,loss
2024-12-09 23:30:00,2024-12-10 12:00:00,209.57,207.47,18.51,16.72,2.27,34.24,42.945078016891735,-97.13,18816.03,18718.9,207.47,230.53,loss
2024-12-11 20:00:00,2024-12-11 23:45:00,227.29,230.81,13.4,10.43,81.59,84.86,39.59699062871222,132.07,18718.9,18850.97,225.02,250.02,win
2024-12-12 18:30:00,2024-12-13 03:00:00,226.59,224.32,14.04,13.18,2.28,19.87,39.71931682775056,-97.13,18850.97,18753.85,224.32,249.25,loss
2024-12-13 10:00:00,2024-12-13 12:00:00,223.48,221.25,19.19,19.1,7.15,41.61,40.27206013960981,-97.13,18753.85,18656.72,221.25,245.83,loss
2024-12-14 09:00:00,2024-12-14 13:30:00,222.38,220.16,7.16,6.39,2.27,23.48,40.47126540156489,-97.13,18656.72,18559.59,220.16,244.62,loss
2024-12-14 14:45:00,2024-12-14 16:45:00,218.43,216.25,12.98,6.39,0.64,12.55,41.203131437989285,-97.13,18559.59,18462.46,216.25,240.27,loss
2024-12-15 03:15:00,2024-12-15 12:30:00,218.01,221.65,11.09,6.79,83.86,85.51,41.282509976606576,142.95,18462.46,18605.41,215.83,239.81,win
2024-12-15 17:45:00,2024-12-15 20:15:00,217.87,223.76,19.96,10.73,81.25,85.61,41.30903749942626,235.92,18605.41,18841.33,215.69,239.66,win
2024-12-16 00:15:00,2024-12-16 05:15:00,221.56,219.34,15.61,10.07,2.73,8.99,40.62105073117891,-97.13,18841.33,18744.2,219.34,243.72,loss
2024-12-16 05:30:00,2024-12-16 07:15:00,219.33,217.14,10.24,4.23,1.74,4.85,41.03405826836274,-97.13,18744.2,18647.07,217.14,241.26,loss
2024-12-16 08:00:00,2024-12-16 21:00:00,214.1,211.96,5.99,3.61,0.14,13.2,42.03643157403083,-97.13,18647.07,18549.94,211.96,235.51,loss
2024-12-17 19:30:00,2024-12-17 22:00:00,222.94,220.71,18.3,12.1,4.29,21.82,40.36960617206423,-97.13,18549.94,18452.81,220.71,245.23,loss
2024-12-17 22:15:00,2024-12-18 00:30:00,219.32,217.13,17.44,15.39,11.26,7.33,41.03592923581981,-97.13,18452.81,18355.69,217.13,241.25,loss
2024-12-18 22:15:00,2024-12-19 00:45:00,201.93,208.37,18.71,17.52,90.25,93.13,44.56990046055564,279.6,18355.69,18635.29,199.91,222.12,win
2024-12-20 03:00:00,2024-12-20 04:30:00,189.76,187.86,15.32,5.9,10.13,33.63,47.4283305227656,-97.13,18635.29,18538.16,187.86,208.74,loss
2024-12-20 05:15:00,2024-12-20 06:15:00,180.82,179.01,14.34,12.13,2.31,21.92,49.77325517088818,-97.13,18538.16,18441.03,179.01,198.9,loss
2024-12-21 06:00:00,2024-12-21 07:30:00,195.1,193.15,9.95,4.73,2.8,6.79,46.13018964633521,-97.13,18441.03,18343.9,193.15,214.61,loss
2024-12-21 07:45:00,2024-12-21 08:30:00,193.25,191.32,15.51,5.86,0.27,7.97,46.57179818887452,-97.13,18343.9,18246.77,191.32,212.58,loss
2024-12-21 09:15:00,2024-12-21 09:30:00,187.57,185.69,9.89,5.24,4.44,4.29,47.98208668763662,-97.13,18246.77,18149.65,185.69,206.33,loss
2024-12-22 16:15:00,2024-12-23 00:15:00,177.36,186.91,6.69,6.67,95.69,96.24,50.744248985115014,477.02,18149.65,18626.67,175.59,195.1,win
2024-12-23 22:30:00,2024-12-24 01:45:00,187.22,191.52,16.42,10.32,93.74,94.94,48.071787202221984,199.34,18626.67,18826.01,185.35,205.94,win
2024-12-25 08:30:00,2024-12-25 16:15:00,195.95,199.37,17.15,15.49,84.25,88.68,45.93008420515438,149.76,18826.01,18975.76,193.99,215.54,win
2024-12-26 02:15:00,2024-12-26 04:15:00,194.87,192.92,19.22,17.5,0.42,12.84,46.18463591112023,-97.13,18975.76,18878.64,192.92,214.36,loss
2024-12-26 04:45:00,2024-12-26 17:15:00,189.29,187.4,10.94,6.58,11.78,25.03,47.54609329600085,-97.13,18878.64,18781.51,187.4,208.22,loss
2024-12-27 12:00:00,2024-12-27 15:45:00,184.13,186.96,10.22,9.83,91.94,92.45,48.87850974854722,131.02,18781.51,18912.52,182.29,202.54,win
2024-12-28 22:15:00,2024-12-29 18:00:00,192.97,191.04,14.95,10.82,15.43,35.7,46.63937399595792,-97.13,18912.52,18815.4,191.04,212.27,loss
2024-12-29 19:30:00,2024-12-30 11:15:00,189.51,187.61,19.79,16.29,1.45,14.12,47.490897577964226,-97.13,18815.4,18718.27,187.61,208.46,loss
2024-12-31 16:15:00,2024-12-31 18:30:00,194.2,192.26,16.2,11.13,13.19,13.27,46.34397528321318,-97.13,18718.27,18621.14,192.26,213.62,loss
2024-12-31 18:45:00,2024-12-31 19:45:00,192.06,190.14,16.84,15.58,5.87,12.1,46.860356138706656,-97.13,18621.14,18524.01,190.14,211.27,loss
2025-01-01 05:45:00,2025-01-01 08:00:00,188.49,191.36,17.88,17.27,87.05,88.33,47.747891134808214,129.73,18524.01,18653.74,186.61,207.34,win
2025-01-04 12:00:00,2025-01-04 17:00:00,214.32,216.43,18.93,12.62,83.0,85.34,41.993281075027994,81.33,18653.74,18735.07,212.18,235.75,win
2025-01-05 04:45:00,2025-01-05 06:00:00,215.36,213.21,18.01,15.73,6.8,9.81,41.79049034175334,-97.13,18735.07,18637.95,213.21,236.9,loss
2025-01-05 06:15:00,2025-01-05 19:00:00,213.6,214.22,16.75,10.4,85.93,91.37,42.13483146067416,18.9,18637.95,18656.85,211.46,234.96,win
2025-01-07 01:30:00,2025-01-07 07:45:00,215.99,213.83,11.82,11.1,8.87,25.74,41.668595768322604,-97.13,18656.85,18559.72,213.83,237.59,loss
2025-01-07 08:45:00,2025-01-07 11:15:00,213.24,211.11,12.53,12.03,2.69,19.3,42.20596510973551,-97.13,18559.72,18462.59,211.11,234.56,loss
2025-01-07 14:15:00,2025-01-07 16:00:00,206.77,204.7,16.36,15.38,18.67,19.83,43.52662378488175,-97.13,18462.59,18365.46,204.7,227.45,loss
2025-01-08 02:45:00,2025-01-08 05:45:00,195.1,197.07,11.44,8.83,82.39,90.07,46.13018964633521,83.6,18365.46,18449.07,193.15,214.61,win
2025-01-09 00:30:00,2025-01-09 03:30:00,194.48,192.54,15.5,4.81,0.41,9.9,46.277252159605105,-97.13,18449.07,18351.94,192.54,213.93,loss
2025-01-09 04:00:00,2025-01-09 09:45:00,190.11,188.21,6.04,4.39,3.37,11.37,47.34101309768029,-97.13,18351.94,18254.81,188.21,209.12,loss
2025-01-09 16:45:00,2025-01-09 22:45:00,184.01,188.47,19.67,7.88,81.53,89.35,48.91038530514646,210.77,18254.81,18465.58,182.17,202.41,win
2025-01-11 20:45:00,2025-01-12 03:00:00,187.81,185.93,11.83,11.11,0.48,8.22,47.92077099195996,-97.13,18465.58,18368.45,185.93,206.59,loss
2025-01-12 03:15:00,2025-01-12 08:30:00,185.83,187.09,11.27,8.17,82.4,87.67,48.43136199752462,53.77,18368.45,18422.23,183.97,204.41,win
2025-01-12 23:00:00,2025-01-13 02:00:00,185.75,183.89,18.75,9.54,14.69,10.57,48.45222072678331,-97.13,18422.23,18325.1,183.89,204.32,loss
2025-01-14 08:45:00,2025-01-14 19:15:00,186.56,188.22,19.04,18.95,80.27,86.99,48.2418524871355,72.82,18325.1,18397.91,184.69,205.22,win
2025-01-15 06:15:00,2025-01-15 12:00:00,187.09,196.52,15.01,13.51,87.46,92.46,48.10519001550056,446.07,18397.91,18843.98,185.22,205.8,win
2025-01-19 11:30:00,2025-01-19 13:15:00,268.48,265.8,17.27,13.24,6.36,17.23,33.522050059594754,-97.13,18843.98,18746.86,265.8,295.33,loss
2025-01-20 08:30:00,2025-01-20 12:15:00,254.13,251.59,18.05,16.5,14.5,50.39,35.414945106835084,-97.13,18746.86,18649.73,251.59,279.54,loss
2025-01-20 21:45:00,2025-01-21 02:00:00,235.41,233.06,17.52,12.62,7.7,45.31,38.231171148209505,-97.13,18649.73,18552.6,233.06,258.95,loss
2025-01-22 20:15:00,2025-01-22 21:45:00,257.74,255.16,12.81,10.1,4.87,11.27,34.918910529991464,-97.13,18552.6,18455.47,255.16,283.51,loss
2025-01-22 22:45:00,2025-01-23 00:30:00,249.15,246.66,19.66,8.0,3.93,23.16,36.12281757977122,-97.13,18455.47,18358.34,246.66,274.07,loss
2025-01-23 23:15:00,2025-01-24 01:45:00,249.02,259.22,16.96,16.06,88.92,92.55,36.141675367440364,361.15,18358.34,18719.49,246.53,273.92,win
2025-01-24 17:30:00,2025-01-24 19:00:00,257.43,254.86,12.01,7.67,3.08,8.64,34.96096026104183,-97.13,18719.49,18622.37,254.86,283.17,loss
2025-01-24 19:15:00,2025-01-24 20:30:00,253.84,251.3,7.59,7.08,5.43,4.74,35.455404979514654,-97.13,18622.37,18525.24,251.3,279.22,loss
2025-01-24 21:15:00,2025-01-25 02:30:00,250.35,247.85,17.0,4.64,16.12,22.01,35.9496704613541,-97.13,18525.24,18428.11,247.85,275.38,loss
2025-01-25 03:00:00,2025-01-25 14:15:00,247.26,258.0,11.83,11.8,85.63,87.46,36.39893229798593,383.41,18428.11,18811.52,244.79,271.99,win
2025-01-25 22:30:00,2025-01-26 00:45:00,254.77,259.25,19.29,17.69,86.17,86.71,35.32598029595321,150.93,18811.52,18962.46,252.22,280.25,win
2025-01-26 05:30:00,2025-01-26 17:15:00,255.43,252.88,8.47,7.09,0.49,15.48,35.234702266765844,-97.13,18962.46,18865.33,252.88,280.97,loss
2025-01-26 18:15:00,2025-01-26 19:15:00,248.62,246.13,6.47,6.03,2.21,10.25,36.19982302308744,-97.13,18865.33,18768.2,246.13,273.48,loss
2025-01-26 19:30:00,2025-01-26 20:00:00,243.69,241.25,11.55,11.27,1.1,5.57,36.9321679182568,-97.13,18768.2,18671.07,241.25,268.06,loss
2025-01-26 22:00:00,2025-01-27 00:30:00,235.82,233.46,5.34,5.09,4.27,24.23,38.164701891273005,-97.13,18671.07,18573.94,233.46,259.4,loss
2025-01-27 01:30:00,2025-01-27 02:45:00,231.47,229.16,17.9,9.32,5.62,16.19,38.88192854365577,-97.13,18573.94,18476.82,229.16,254.62,loss
2025-01-27 03:15:00,2025-01-27 03:30:00,227.66,225.38,17.09,11.52,4.6,8.2,39.53263638759554,-97.13,18476.82,18379.69,225.38,250.43,loss
2025-01-27 15:00:00,2025-01-27 17:30:00,224.82,235.49,7.0,6.81,82.76,90.41,40.0320256204964,419.6,18379.69,18799.29,222.57,247.3,win
2025-01-28 17:15:00,2025-01-28 18:00:00,229.05,226.76,18.05,12.71,3.24,11.19,39.29273084479371,-97.13,18799.29,18702.16,226.76,251.96,loss
2025-01-28 18:45:00,2025-01-28 22:15:00,226.22,231.09,14.96,11.08,86.79,89.26,39.784280788612854,186.39,18702.16,18888.55,223.96,248.84,win
2025-01-29 09:15:00,2025-01-29 15:30:00,227.87,225.59,14.99,12.4,3.38,50.61,39.4962039759512,-97.13,18888.55,18791.43,225.59,250.66,loss
2025-01-31 05:30:00,2025-01-31 08:30:00,234.8,239.78,14.45,8.27,91.04,94.73,38.3304940374787,183.53,18791.43,18974.96,232.45,258.28,win
2025-01-31 14:45:00,2025-01-31 17:30:00,231.46,229.15,5.28,5.2,2.25,8.45,38.883608398859415,-97.13,18974.96,18877.83,229.15,254.61,loss
2025-01-31 17:45:00,2025-02-01 06:00:00,229.34,227.05,14.91,9.79,1.69,7.45,39.2430452603122,-97.13,18877.83,18780.7,227.05,252.27,loss
2025-02-01 07:15:00,2025-02-01 13:00:00,227.18,224.91,19.18,16.29,2.97,23.03,39.61616339466502,-97.13,18780.7,18683.58,224.91,249.9,loss
2025-02-01 16:00:00,2025-02-01 16:15:00,221.75,219.53,13.09,5.36,0.12,5.2,40.58624577226607,-97.13,18683.58,18586.45,219.53,243.92,loss
2025-02-01 19:45:00,2025-02-01 23:15:00,214.65,212.5,18.46,13.83,14.34,40.3,41.92872117400419,-97.13,18586.45,18489.32,212.5,236.12,loss
2025-02-02 08:00:00,2025-02-02 13:30:00,208.68,206.59,12.0,10.01,12.51,11.19,43.12823461759632,-97.13,18489.32,18392.19,206.59,229.55,loss
