timestamp,Open,High,Low,Close,Volume
2024-01-01 00:00:00+00:00,2352.05,2356.79,2346.95,2356.19,18962994.59
2024-01-01 00:15:00+00:00,2356.18,2381,2353.64,2370,38986775.23
2024-01-01 00:30:00+00:00,2369.99,2382.79,2369.6,2382.22,16720255.4
2024-01-01 00:45:00+00:00,2382.23,2391.43,2376.46,2387.58,21791676.07
2024-01-01 01:00:00+00:00,2387.59,2397.56,2378.96,2379.25,24413118.37
2024-01-01 01:15:00+00:00,2379.25,2392,2378.4,2388.03,15676297.26
2024-01-01 01:30:00+00:00,2388.03,2389.11,2377.7,2377.82,17309606.95
2024-01-01 01:45:00+00:00,2377.81,2379.2,2370.38,2378.08,12756535.62
2024-01-01 02:00:00+00:00,2378.09,2380.95,2373.65,2375.21,11346634.94
2024-01-01 02:15:00+00:00,2375.22,2380.38,2375,2380.32,6916976.097
2024-01-01 02:30:00+00:00,2380.32,2382.79,2378.02,2382.25,4965753.04
2024-01-01 02:45:00+00:00,2382.24,2382.96,2376.19,2382.95,8394095.086
2024-01-01 03:00:00+00:00,2382.96,2384.68,2371.47,2373.42,11473708.42
2024-01-01 03:15:00+00:00,2373.43,2379.65,2372.83,2376.84,6951444.787
2024-01-01 03:30:00+00:00,2376.84,2383.06,2375.39,2381.58,7673958.406
2024-01-01 03:45:00+00:00,2381.58,2388.61,2380.69,2386.43,12598324.49
2024-01-01 04:00:00+00:00,2386.42,2387.99,2379.94,2383.25,10804387.43
2024-01-01 04:15:00+00:00,2383.25,2383.27,2378.58,2383.23,5367444.865
2024-01-01 04:30:00+00:00,2383.23,2386.19,2380.92,2383.51,6077362.739
2024-01-01 04:45:00+00:00,2383.5,2390.44,2383,2387.66,6653322.892
2024-01-01 05:00:00+00:00,2387.66,2392.4,2385.22,2388.94,13125528.82
2024-01-01 05:15:00+00:00,2388.95,2390.4,2387.76,2389.04,6217110.23
2024-01-01 05:30:00+00:00,2389.04,2389.99,2381.2,2381.21,7428701.798
2024-01-01 05:45:00+00:00,2381.2,2381.42,2377.18,2377.48,8662271.95
2024-01-01 06:00:00+00:00,2377.47,2380.35,2374.27,2380.34,7461193.177
2024-01-01 06:15:00+00:00,2380.35,2383.68,2378.19,2381.44,5228604.891
2024-01-01 06:30:00+00:00,2381.44,2381.44,2377,2380.08,4211687.368
2024-01-01 06:45:00+00:00,2380.07,2380.5,2373.86,2373.86,7416260.289
2024-01-01 07:00:00+00:00,2373.86,2383,2373.69,2380.55,8869522.095
2024-01-01 07:15:00+00:00,2380.54,2387.6,2378.81,2381.44,8387981.191
2024-01-01 07:30:00+00:00,2381.43,2385,2377.4,2384.82,7395853.401
2024-01-01 07:45:00+00:00,2384.82,2388.93,2383.32,2385.84,7123499.71
2024-01-01 08:00:00+00:00,2385.84,2392,2380.09,2391.72,14038890.49
2024-01-01 08:15:00+00:00,2391.73,2420,2391.72,2418.61,43865885.2
