timestamp,Open,High,Low,Close,Volume
2022-01-01 00:00:00+00:00,46216.93,46527.26,46208.37,46332.51,17922004.48
2022-01-01 00:15:00+00:00,46332.52,46421.27,46236.27,46375.42,14829190.16
2022-01-01 00:30:00+00:00,46375.42,46689.42,46360.19,46610.81,17967322.8
2022-01-01 00:45:00+00:00,46610.81,46731.39,46575.76,46656.13,19161468.96
2022-01-01 01:00:00+00:00,46656.14,46767.24,46574.06,46766.99,15396644.65
2022-01-01 01:15:00+00:00,46766.99,46949.99,46752.17,46815.33,12153334.77
2022-01-01 01:30:00+00:00,46815.34,46884.63,46748.05,46768.1,8432656.845
2022-01-01 01:45:00+00:00,46768.11,46861.47,46711.9,46778.14,8144511.857
2022-01-01 02:00:00+00:00,46778.14,46867.75,46769.95,46845.97,5706737.816
2022-01-01 02:15:00+00:00,46845.98,46928.94,46826,46826.01,7109365.638
2022-01-01 02:30:00+00:00,46826,46826.01,46721.96,46775.91,5545588.234
2022-01-01 02:45:00+00:00,46775.9,46860.39,46773.93,46811.77,4358978.732
2022-01-01 03:00:00+00:00,46811.77,46851.56,46760.12,46826.1,3662992.123
2022-01-01 03:15:00+00:00,46826.11,46916.63,46777,46809.15,10241893.47
2022-01-01 03:30:00+00:00,46809.16,46900,46809.15,46867.98,6198025.068
2022-01-01 03:45:00+00:00,46867.98,46898.99,46813.2,46813.2,6260349.804
2022-01-01 04:00:00+00:00,46813.21,46887.33,46630.23,46648.04,12367346.72
2022-01-01 04:15:00+00:00,46648.04,46720.13,46591.23,46708.14,9329993.053
2022-01-01 04:30:00+00:00,46708.13,46783.76,46639.18,46734.52,11600245.08
2022-01-01 04:45:00+00:00,46734.52,46842.98,46708,46711.05,6974458.881
2022-01-01 05:00:00+00:00,46711.05,46780,46673.94,46780,4836504.541
2022-01-01 05:15:00+00:00,46780,47500,46762.63,47379.13,32573985.98
2022-01-01 05:30:00+00:00,47379.13,47555.55,47226.39,47300,19320773.02
2022-01-01 05:45:00+00:00,47300.01,47314.47,47135.3,47192.55,9457042.415
2022-01-01 06:00:00+00:00,47192.56,47324.42,47089.43,47307.04,7983944.005
2022-01-01 06:15:00+00:00,47307.03,47307.04,47119.37,47130.36,4659582.273
2022-01-01 06:30:00+00:00,47130.37,47197.32,47112.91,47158.02,4090579.325
2022-01-01 06:45:00+00:00,47158.02,47235.49,46940,46979.62,12207385.96
2022-01-01 07:00:00+00:00,46979.61,47044.26,46864.84,46990.23,8235826.625
2022-01-01 07:15:00+00:00,46990.23,47052.98,46948.41,46959.61,5633546.687
2022-01-01 07:30:00+00:00,46959.61,47122.91,46945.77,47096.7,6236472.509
2022-01-01 07:45:00+00:00,47096.69,47255.85,47073.12,47194.73,10294019.81
2022-01-01 08:00:00+00:00,47194.73,47228.86,47075.11,47151.37,6217179.006
2022-01-01 08:15:00+00:00,47151.37,47344.69,47145.05,47305.23,8695377.378
2022-01-01 08:30:00+00:00,47305.23,47313.91,47166.97,47210.18,5171343.155
2022-01-01 08:45:00+00:00,47210.18,47260,47081.74,47124.82,5048359.379
2022-01-01 09:00:00+00:00,47124.82,47215.56,47062.77,47205.77,5994357.186
2022-01-01 09:15:00+00:00,47205.77,47205.78,47082.06,47094.74,4042575.598
2022-01-01 09:30:00+00:00,47094.74,47126.85,46933.58,46988.47,10397567.73
2022-01-01 09:45:00+00:00,46988.46,47143.99,46947.43,47143.98,5046013.871
2022-01-01 10:00:00+00:00,47143.98,47298.75,47111.11,47111.12,6078764.854
2022-01-01 10:15:00+00:00,47111.11,47111.12,46812.99,46874.25,13389001.64
2022-01-01 10:30:00+00:00,46874.26,47017.95,46715.39,46979.5,17157753.85
2022-01-01 10:45:00+00:00,46979.5,47081.02,46868.71,46871.08,6697108.89
2022-01-01 11:00:00+00:00,46871.09,46960.39,46862.41,46925.19,7702597.068
2022-01-01 11:15:00+00:00,46925.2,47007.73,46898.97,46956.77,8049608.91
2022-01-01 11:30:00+00:00,46956.78,46994.24,46819.9,46946.36,10251925.12
2022-01-01 11:45:00+00:00,46946.36,46978.42,46756.77,46758.87,8368901.589
2022-01-01 12:00:00+00:00,46758.87,46992.6,46756.3,46990.62,6183480.54
2022-01-01 12:15:00+00:00,46990.14,47012.49,46884.87,46959.51,5634598.424
2022-01-01 12:30:00+00:00,46959.51,47150.48,46941.2,47008.32,10471459.39
2022-01-01 12:45:00+00:00,47008.32,47133.78,47007.01,47074.05,5065848.675
2022-01-01 13:00:00+00:00,47074.05,47150,47021.79,47141.5,4985056.95
2022-01-01 13:15:00+00:00,47141.51,47199.67,46983.01,47022.59,6976144.723
