timestamp,Open,High,Low,Close,Volume
2025-01-30 00:00:00+00:00,103733.25,103818.69,103518.51,103576.45,28841077.74
2025-01-30 00:15:00+00:00,103576.45,103715.59,103486,103546,11074459.24
2025-01-30 00:30:00+00:00,103546,103789.39,103278.54,103638.3,23902846.44
2025-01-30 00:45:00+00:00,103638.31,104123.36,103616.7,104026.04,18872976.28
2025-01-30 01:00:00+00:00,104026.05,104162.15,103925,104162.15,10978964.89
2025-01-30 01:15:00+00:00,104162.14,104499,104136.01,104372.22,23935544.31
2025-01-30 01:30:00+00:00,104372.23,104555,104148.79,104336,34369562.41
2025-01-30 01:45:00+00:00,104335.99,104363.93,104180.58,104264.15,11423324.4
2025-01-30 02:00:00+00:00,104264.15,104279.49,103994.46,104122,13444639.02
2025-01-30 02:15:00+00:00,104122,104360.13,104048.16,104360.13,16441180.86
2025-01-30 02:30:00+00:00,104360.13,104595.34,104300,104393.81,31109749.07
2025-01-30 02:45:00+00:00,104393.81,104668.35,104325.92,104663.19,24984329.82
2025-01-30 03:00:00+00:00,104663.19,104748,104493.16,104724.11,21046403.43
2025-01-30 03:15:00+00:00,104724.1,104724.11,104550.38,104683.55,17554732.4
2025-01-30 03:30:00+00:00,104683.56,104944.45,104676,104904.81,27437894.89
2025-01-30 03:45:00+00:00,104904.81,105300,104877.71,105196,89450710.47
2025-01-30 04:00:00+00:00,105196,105288.63,104897.86,104972.01,22565073.88
2025-01-30 04:15:00+00:00,104972,105162.78,104900.57,105069.61,15641343.57
2025-01-30 04:30:00+00:00,105069.62,105182.35,104842.37,105182.34,16568930.18
2025-01-30 04:45:00+00:00,105182.34,105595.81,105094.33,105478,35548728.26
2025-01-30 05:00:00+00:00,105478,105520,105210.5,105373.94,28064679.75
2025-01-30 05:15:00+00:00,105373.93,105480.16,105236,105304.76,12264648.15
2025-01-30 05:30:00+00:00,105304.76,105364,105118.06,105188.03,12883514.63
2025-01-30 05:45:00+00:00,105188.02,105375.71,104996.97,105375.7,31607756.45
2025-01-30 06:00:00+00:00,105375.7,105580.16,105346.12,105506.02,25855161.21
2025-01-30 06:15:00+00:00,105506.01,105506.01,105208.01,105212.76,9735327.536
2025-01-30 06:30:00+00:00,105212.76,105297.59,105163.44,105181.77,11405087.76
2025-01-30 06:45:00+00:00,105181.77,105245.28,105164.76,105184.37,11206487.25
2025-01-30 07:00:00+00:00,105184.38,105348,104831.98,104895.71,24231611.11
2025-01-30 07:15:00+00:00,104895.72,105071.8,104895.72,105007.97,10566122.38
2025-01-30 07:30:00+00:00,105007.96,105007.97,104799.66,104913.46,13973680.71
2025-01-30 07:45:00+00:00,104913.46,105160.95,104873.31,105132.07,11915196.25
2025-01-30 08:00:00+00:00,105132.07,105368.84,105004.84,105011.08,22482234.27
2025-01-30 08:15:00+00:00,105011.07,105243.17,104925.26,105167.01,9394813.451
2025-01-30 08:30:00+00:00,105167.01,105194.95,105014.9,105120,7882419.435
2025-01-30 08:45:00+00:00,105120.01,105291.14,105060,105060.01,9899108.887
2025-01-30 09:00:00+00:00,105060.01,105218,105021.36,105187.55,11187054.31
2025-01-30 09:15:00+00:00,105187.55,105293.95,105162.49,105293.94,10311108.69
2025-01-30 09:30:00+00:00,105293.95,105499.99,105278.05,105436.07,15996867.74
2025-01-30 09:45:00+00:00,105436.07,105534,105373.17,105412.05,15289625.31
