timestamp,Open,High,Low,Close,Volume
2025-02-06 00:00:00+00:00,96612.44,96815.63,96430.78,96732.14,26967473.8
2025-02-06 00:15:00+00:00,96732.15,96936.81,96609.66,96688.13,25787994.23
2025-02-06 00:30:00+00:00,96688.14,96999.26,96584.4,96915.49,28659552.97
2025-02-06 00:45:00+00:00,96915.49,96933.93,96673.28,96826.96,13757723.67
2025-02-06 01:00:00+00:00,96826.97,97217.98,96639.65,97217.97,17778963.76
2025-02-06 01:15:00+00:00,97217.97,97218.84,97019.11,97024.77,14623173.57
2025-02-06 01:30:00+00:00,97024.78,97173.92,96840.01,97022.19,16114370.92
2025-02-06 01:45:00+00:00,97022.18,97200,96947.82,97159.68,12778068.76
2025-02-06 02:00:00+00:00,97159.69,97418.99,97103.47,97397.99,18716545.55
2025-02-06 02:15:00+00:00,97397.99,97458.02,97136.15,97227.82,12774164.91
2025-02-06 02:30:00+00:00,97227.82,97346.56,97129.58,97321.62,8563708.764
2025-02-06 02:45:00+00:00,97321.62,97419.99,97263.17,97364.08,9081863.031
2025-02-06 03:00:00+00:00,97364.09,97412,97190.01,97202.7,11229726.35
2025-02-06 03:15:00+00:00,97202.69,97282.5,97073.36,97251.02,9534942.454
2025-02-06 03:30:00+00:00,97251.03,97493.07,97160.33,97476.16,15020490.24
2025-02-06 03:45:00+00:00,97476.16,97476.17,97308.9,97355.67,6233951.844
2025-02-06 04:00:00+00:00,97355.66,97482.86,97273.71,97383.99,7472236.335
2025-02-06 04:15:00+00:00,97384,97860.85,97383.99,97714.01,23719354.5
2025-02-06 04:30:00+00:00,97714.01,97714.01,97516.52,97604.5,6842492.267
2025-02-06 04:45:00+00:00,97604.5,97663.05,97528.5,97617.01,5967395.977
2025-02-06 05:00:00+00:00,97617.02,97779.5,97600,97700.15,9654729.855
2025-02-06 05:15:00+00:00,97700.15,97752,97600.01,97749.04,14326619.85
2025-02-06 05:30:00+00:00,97748.85,97885.99,97696.48,97755.02,8491770.424
2025-02-06 05:45:00+00:00,97755.01,97863.45,97752.58,97831.47,4872473.494
2025-02-06 06:00:00+00:00,97831.47,97967.92,97704,97950,11986227.8
2025-02-06 06:15:00+00:00,97950.01,98264.1,97927.8,98051.01,20964582.65
2025-02-06 06:30:00+00:00,98051.01,98436.61,98051,98366,16944312.68
2025-02-06 06:45:00+00:00,98366.01,98417.74,98200.21,98386.89,17031102.69
2025-02-06 07:00:00+00:00,98386.9,98386.9,98040.76,98068.44,20309915.98
2025-02-06 07:15:00+00:00,98068.45,98226.21,98068.45,98172.96,11503537.81
2025-02-06 07:30:00+00:00,98172.96,98300,98118.04,98124.27,13310836.61
2025-02-06 07:45:00+00:00,98124.28,98217.4,98012.73,98195.61,9893345.313
2025-02-06 08:00:00+00:00,98195.6,98321.84,98098.86,98143.09,12187887.47
2025-02-06 08:15:00+00:00,98143.09,98200,98040.53,98048,8212414.536
2025-02-06 08:30:00+00:00,98048,98136,97910.01,98047.82,11444983.35
2025-02-06 08:45:00+00:00,98047.81,98197.39,98000,98128.43,8878789.265
2025-02-06 09:00:00+00:00,98128.42,98680.28,98110.7,98656.79,22792576.57
2025-02-06 09:15:00+00:00,98656.79,98706.53,98459.46,98459.99,19737059.44
2025-02-06 09:30:00+00:00,98459.99,98724,98459.99,98488.4,21333489.29
2025-02-06 09:45:00+00:00,98488.41,98725.16,98488.41,98614.41,8292851.969
2025-02-06 10:00:00+00:00,98614.4,98870.23,98614.4,98849.81,27442446.75
2025-02-06 10:15:00+00:00,98849.82,98988.5,98719.88,98875.14,16108109.9
2025-02-06 10:30:00+00:00,98875.15,98947.92,98646.75,98799.99,16190617.77
2025-02-06 10:45:00+00:00,98799.99,99040,98791.19,99013.3,18926650.19
2025-02-06 11:00:00+00:00,99013.3,99036.69,98593.98,98739.14,16065452.36
2025-02-06 11:15:00+00:00,98739.14,98739.14,98472.72,98638.84,18810468.58
2025-02-06 11:30:00+00:00,98638.85,98962.1,98405,98956,20878511.4
2025-02-06 11:45:00+00:00,98956,99120,98818.02,98877.99,21903644.13
2025-02-06 12:00:00+00:00,98877.99,99040.09,98592.23,98592.24,29682387.77
2025-02-06 12:15:00+00:00,98592.23,98706.53,98515.48,98639.4,15051073.32
2025-02-06 12:30:00+00:00,98639.4,98644.53,98337.75,98542,23001305.85
2025-02-06 12:45:00+00:00,98542,98615.61,98283.45,98346.09,17129569.15
2025-02-06 13:00:00+00:00,98346.09,98473.89,98166.7,98271.52,21773918.23
2025-02-06 13:15:00+00:00,98271.53,98411.3,98169,98261.27,16734369.26
2025-02-06 13:30:00+00:00,98261.27,98783.4,98261.26,98530.44,37191673.25
2025-02-06 13:45:00+00:00,98531,98763.36,98400,98604.5,13754885.4
2025-02-06 14:00:00+00:00,98604.5,98745.2,98278.95,98472.5,39315215.5
2025-02-06 14:15:00+00:00,98472.5,98494.99,98118,98279.99,26529156.78
2025-02-06 14:30:00+00:00,98279.99,98924.09,97817.78,98107.84,82244630.47
2025-02-06 14:45:00+00:00,98107.84,98378.1,97795.76,97835.98,36228038.93
2025-02-06 15:00:00+00:00,97835.98,98064.34,97641.72,97959.55,45869392.24
2025-02-06 15:15:00+00:00,97959.56,97990,97530.71,97582.02,47561662.62
2025-02-06 15:30:00+00:00,97582.02,97589.21,97012,97178.54,106570302.3
2025-02-06 15:45:00+00:00,97178.89,97333.1,96930.17,97333.09,49166587.36
2025-02-06 16:00:00+00:00,97333.09,97545.79,97209.53,97533.46,35240766.09
2025-02-06 16:15:00+00:00,97533.46,97547.71,96909.09,97044.36,41654005.55
2025-02-06 16:30:00+00:00,97044.36,97099.28,96576.63,96586.01,43515345.66
2025-02-06 16:45:00+00:00,96586.01,96790.31,96400,96586.96,46323776.03
