entry_time,exit_time,profit,position_size,balance_before,balance_after,stop_loss,take_profit
1970-01-01 00:00:00.021000+00:00,1970-01-01 00:00:00.044000+00:00,8.238972415223543,0.6052876720454546,10000.0,10008.238972415224,16355.8593,18173.177
1970-01-01 00:00:00.263000+00:00,1970-01-01 00:00:00.363000+00:00,180.8572189507413,0.6011909592903542,10008.238972415224,10189.096191365965,16467.3135,18297.015000000003
1970-01-01 00:00:00.597000+00:00,1970-01-01 00:00:00.735000+00:00,28.171288810332044,0.5903497881529784,10189.096191365965,10217.267480176297,16769.7189,18633.021
1970-01-01 00:00:00.747000+00:00,1970-01-01 00:00:00.756000+00:00,16.05657230074212,0.5906730364846922,10217.267480176297,10233.324052477039,16760.5416,18622.824
1970-01-01 00:00:00.851000+00:00,1970-01-01 00:00:00.888000+00:00,-8.522190846329977,0.5806765927523432,10233.324052477039,10224.801861630709,17049.077100000002,18943.419
1970-01-01 00:00:01.080000+00:00,1970-01-01 00:00:01.135000+00:00,411.8227132630691,0.5517588416595581,10224.801861630709,10636.624574893778,17942.6214,19936.246000000003
1970-01-01 00:00:01.633000+00:00,1970-01-01 00:00:01.696000+00:00,-107.92000000000007,0.47257706196005117,10636.624574893778,10528.704574893778,20948.9643,23276.627
1970-01-01 00:00:02.015000+00:00,1970-01-01 00:00:02.043000+00:00,51.69706389039493,0.4389131632252217,10528.704574893778,10580.401638784173,22555.7145,25061.905000000002
1970-01-01 00:00:02.588000+00:00,1970-01-01 00:00:02.658000+00:00,-11.95981283259789,0.43406168884721896,10580.401638784173,10568.441825951575,22807.818,25342.020000000004
1970-01-01 00:00:02.821000+00:00,1970-01-01 00:00:02.834000+00:00,-107.92000000000007,0.4293437566548282,10568.441825951575,10460.521825951575,23058.4464,25620.496000000003
1970-01-01 00:00:03.158000+00:00,1970-01-01 00:00:03.159000+00:00,-107.92000000000007,0.42178218155867075,10460.521825951575,10352.601825951575,23471.8308,26079.812
1970-01-01 00:00:03.160000+00:00,1970-01-01 00:00:03.216000+00:00,-0.6954402286937693,0.4255185155871687,10352.601825951575,10351.906385722881,23265.732600000003,25850.814000000002
1970-01-01 00:00:03.244000+00:00,1970-01-01 00:00:03.317000+00:00,37.95585422660406,0.4267271139847863,10351.906385722881,10389.862239949485,23199.8382,25777.598
1970-01-01 00:00:03.434000+00:00,1970-01-01 00:00:03.451000+00:00,36.99710576228972,0.4371299967783519,10389.862239949485,10426.859345711775,22647.7251,25164.139000000003
1970-01-01 00:00:03.545000+00:00,1970-01-01 00:00:03.567000+00:00,-11.222187799452513,0.43696038123919345,10426.859345711775,10415.637157912322,22656.5163,25173.907
1970-01-01 00:00:03.662000+00:00,1970-01-01 00:00:03.708000+00:00,-107.92000000000007,0.42996383574177577,10415.637157912322,10307.717157912322,23025.1923,25583.547000000002
1970-01-01 00:00:03.822000+00:00,1970-01-01 00:00:03.835000+00:00,-107.92000000000007,0.45412848203013595,10307.717157912322,10199.797157912322,21799.998,24222.22
1970-01-01 00:00:04.006000+00:00,1970-01-01 00:00:04.030000+00:00,75.98629459607037,0.4612750380090631,10199.797157912322,10275.783452508393,21462.2496,23846.944000000003
1970-01-01 00:00:04.042000+00:00,1970-01-01 00:00:04.151000+00:00,10.293942334828898,0.4588618848669645,10275.783452508393,10286.077394843222,21575.1195,23972.355
1970-01-01 00:00:04.165000+00:00,1970-01-01 00:00:04.212000+00:00,33.73157554734826,0.4644166300164543,10286.077394843222,10319.80897039057,21317.0661,23685.629
1970-01-01 00:00:04.331000+00:00,1970-01-01 00:00:04.345000+00:00,21.587349164245097,0.45304525695594366,10319.80897039057,10341.396319554815,21852.121499999997,24280.135000000002
1970-01-01 00:00:04.500000+00:00,1970-01-01 00:00:04.506000+00:00,-107.92000000000189,0.4074958038119602,10341.396319554815,10233.476319554813,24294.7287,26994.143000000004
1970-01-01 00:00:04.508000+00:00,1970-01-01 00:00:04.510000+00:00,-107.92000000000189,0.415598923765027,10233.476319554813,10125.556319554811,23821.0434,26467.826
1970-01-01 00:00:04.512000+00:00,1970-01-01 00:00:04.527000+00:00,123.36925083587084,0.4250021993863818,10125.556319554811,10248.925570390682,23293.9971,25882.219000000005
1970-01-01 00:00:04.539000+00:00,1970-01-01 00:00:04.563000+00:00,77.00847638804953,0.42250962265665604,10248.925570390682,10325.934046778731,23431.418999999998,26034.91
1970-01-01 00:00:04.733000+00:00,1970-01-01 00:00:04.757000+00:00,21.32473914613547,0.4062037054714421,10325.934046778731,10347.258785924867,24372.0081,27080.009000000002
1970-01-01 00:00:04.777000+00:00,1970-01-01 00:00:04.803000+00:00,-107.92000000000007,0.4088941009256954,10347.258785924867,10239.338785924867,24211.6479,26901.831000000002
1970-01-01 00:00:04.984000+00:00,1970-01-01 00:00:05.018000+00:00,-107.92000000000189,0.4123213154039532,10239.338785924867,10131.418785924865,24010.4007,26678.223
1970-01-01 00:00:05.021000+00:00,1970-01-01 00:00:05.055000+00:00,-107.92000000000007,0.4169865300841187,10131.418785924865,10023.498785924865,23741.7741,26379.749000000003
1970-01-01 00:00:05.058000+00:00,1970-01-01 00:00:05.085000+00:00,193.7023673474214,0.4218592264198621,10023.498785924865,10217.201153272286,23467.5441,26075.049000000003
1970-01-01 00:00:05.135000+00:00,1970-01-01 00:00:05.246000+00:00,-107.92000000000007,0.4205179098577808,10217.201153272286,10109.281153272286,23542.398,26158.22
1970-01-01 00:00:05.248000+00:00,1970-01-01 00:00:05.288000+00:00,25.894667469750857,0.43300746634774223,10109.281153272286,10135.175820742037,22863.3471,25403.719000000005
1970-01-01 00:00:05.495000+00:00,1970-01-01 00:00:05.533000+00:00,173.27531002688193,0.42750535236701165,10135.175820742037,10308.451130768919,23157.6048,25730.672000000002
1970-01-01 00:00:05.547000+00:00,1970-01-01 00:00:05.560000+00:00,35.063546936999046,0.4293915050043433,10308.451130768919,10343.514677705918,23055.8823,25617.647
1970-01-01 00:00:05.772000+00:00,1970-01-01 00:00:05.830000+00:00,-107.92000000000007,0.425745512322991,10343.514677705918,10235.594677705918,23253.3279,25837.031000000003
1970-01-01 00:00:05.862000+00:00,1970-01-01 00:00:05.952000+00:00,-10.955646806956793,0.4475057817747005,10235.594677705918,10224.639030898961,22122.6192,24580.688000000006
