timestamp,Open,High,Low,Close,Volume
2024-01-01 00:00:00+00:00,42283.58,42488.09,42261.02,42488,18304686.5
2024-01-01 00:15:00+00:00,42488,42554.57,42412.02,42419.73,16661864.06
2024-01-01 00:30:00+00:00,42419.73,42447.82,42354.19,42441.32,13564090.79
2024-01-01 00:45:00+00:00,42441.32,42490.74,42422.45,42475.23,5426607.622
2024-01-01 01:00:00+00:00,42475.23,42475.23,42431.65,42466.33,8013008.235
2024-01-01 01:15:00+00:00,42466.32,42513.17,42466.32,42493.16,6479987.322
2024-01-01 01:30:00+00:00,42493.16,42775,42493.16,42697.5,27421003.43
2024-01-01 01:45:00+00:00,42697.5,42720,42613.56,42613.56,9070894.358
2024-01-01 02:00:00+00:00,42613.57,42638.41,42541.1,42556.63,9251891.079
2024-01-01 02:15:00+00:00,42556.64,42571.68,42531.1,42546.01,5926841.686
2024-01-01 02:30:00+00:00,42546,42606.25,42533,42535.75,8222640.106
2024-01-01 02:45:00+00:00,42535.74,42590,42500,42581.1,5766005.102
2024-01-01 03:00:00+00:00,42581.09,42586.64,42501.67,42508.24,7197704.46
2024-01-01 03:15:00+00:00,42508.24,42508.24,42419.39,42429.47,7466574.196
2024-01-01 03:30:00+00:00,42429.47,42459.02,42230.08,42302.19,8434262.659
2024-01-01 03:45:00+00:00,42302.19,42358.84,42243.99,42330.49,10610508.96
2024-01-01 04:00:00+00:00,42330.5,42377.43,42273.26,42287.5,6677963.632
2024-01-01 04:15:00+00:00,42287.5,42315,42209.46,42307.39,11042701.85
2024-01-01 04:30:00+00:00,42307.4,42345.08,42283.86,42310.98,6484681.48
2024-01-01 04:45:00+00:00,42310.99,42399.99,42304,42399.99,6066274.043
2024-01-01 05:00:00+00:00,42399.98,42406,42315,42352,8012395.589
2024-01-01 05:15:00+00:00,42352,42361.1,42297.9,42297.91,7730088.395
2024-01-01 05:30:00+00:00,42297.91,42321.13,42278,42300.02,7267424.694
2024-01-01 05:45:00+00:00,42300.01,42300.02,42180.77,42234.01,8149624.799
2024-01-01 06:00:00+00:00,42234.01,42301.98,42208.68,42276.01,8082328.513
2024-01-01 06:15:00+00:00,42276,42344.76,42270.22,42321.1,4977812.641
2024-01-01 06:30:00+00:00,42321.1,42385.57,42309.15,42377.62,6626963.902
2024-01-01 06:45:00+00:00,42377.61,42424.82,42372.52,42396.69,5767010.79
2024-01-01 07:00:00+00:00,42396.69,42481.1,42396.68,42454.01,10329446.83
2024-01-01 07:15:00+00:00,42454.01,42500,42434.87,42487.7,6994927.075
2024-01-01 07:30:00+00:00,42487.7,42500,42446.71,42446.72,5550877.828
2024-01-01 07:45:00+00:00,42446.71,42492.47,42432.56,42492.46,4882677.848
2024-01-01 08:00:00+00:00,42492.46,42529.91,42452.58,42514.28,5829179.893
2024-01-01 08:15:00+00:00,42514.28,42537.53,42477.6,42482,3973324.703
2024-01-01 08:30:00+00:00,42482,42504.79,42461.1,42492.91,3803578.554
2024-01-01 08:45:00+00:00,42492.91,42556.5,42489.95,42549.99,4551948.922
2024-01-01 09:00:00+00:00,42550,42577.88,42537.18,42574.24,6441551.647
2024-01-01 09:15:00+00:00,42574.24,42658.44,42574.2,42588.01,9803471.544
2024-01-01 09:30:00+00:00,42588.01,42699.32,42588,42639.02,14423954.12
2024-01-01 09:45:00+00:00,42639.02,42690,42620.54,42649.69,6826931.838
2024-01-01 10:00:00+00:00,42649.69,42692.23,42645.69,42663.27,6971849.262
2024-01-01 10:15:00+00:00,42663.27,42708.93,42628,42666.42,10465364.95
2024-01-01 10:30:00+00:00,42666.41,42717.14,42666.41,42712,9721199.383
2024-01-01 10:45:00+00:00,42711.99,42749.36,42691.1,42691.1,9416990.63
2024-01-01 11:00:00+00:00,42691.1,42762.39,42688.38,42695.16,11842947.27
2024-01-01 11:15:00+00:00,42695.16,42720,42653.33,42681.1,8044733.117
2024-01-01 11:30:00+00:00,42681.11,42685.34,42605.21,42607.81,7841923.115
2024-01-01 11:45:00+00:00,42607.81,42699.99,42607.81,42690.2,5786938.316
2024-01-01 12:00:00+00:00,42690.21,42739.22,42611.45,42626.53,6990941.445
2024-01-01 12:15:00+00:00,42626.52,42704.28,42626.52,42684.15,5663132.515
2024-01-01 12:30:00+00:00,42684.16,42780,42671.01,42755.76,11088522.51
2024-01-01 12:45:00+00:00,42755.77,42755.77,42643.68,42648.38,9800093.335
2024-01-01 13:00:00+00:00,42648.37,42700.08,42612.76,42700.08,5965664.734
2024-01-01 13:15:00+00:00,42700.07,42733.81,42700,42717.27,5728213.785
2024-01-01 13:30:00+00:00,42717.28,42740.76,42670,42740.76,4894033.709
2024-01-01 13:45:00+00:00,42740.75,42748,42704.8,42715.54,4642743.031
2024-01-01 14:00:00+00:00,42715.54,42715.55,42594.94,42646.99,8182677.507
2024-01-01 14:15:00+00:00,42646.99,42662.31,42580,42621.09,7317698.705
2024-01-01 14:30:00+00:00,42621.1,42661.89,42596.91,42646.56,5966029.405
2024-01-01 14:45:00+00:00,42646.56,42657.92,42586.5,42612.24,8846144.438
2024-01-01 15:00:00+00:00,42612.24,42650,42586.51,42649.99,6629881.795
2024-01-01 15:15:00+00:00,42650,42733.28,42635.79,42683.2,5748863.21
2024-01-01 15:30:00+00:00,42683.21,42847.07,42601.1,42845.96,13809613.62
2024-01-01 15:45:00+00:00,42845.95,42846.76,42741.2,42783.05,14084468.44
2024-01-01 16:00:00+00:00,42783.05,42847.3,42761.68,42839.74,12510645.71
2024-01-01 16:15:00+00:00,42839.74,42856,42664.42,42723.04,13497350.33
2024-01-01 16:30:00+00:00,42723.03,42782.6,42703.39,42775.59,7453774.878
2024-01-01 16:45:00+00:00,42775.6,42779.2,42711.56,42725.15,5830817.903
2024-01-01 17:00:00+00:00,42725.15,42781.09,42723.47,42777.53,8840146.024
2024-01-01 17:15:00+00:00,42777.53,42778.39,42718.72,42731.11,7181204.399
2024-01-01 17:30:00+00:00,42731.12,42742.44,42704.42,42731.04,5641853.259
2024-01-01 17:45:00+00:00,42731.04,42824.9,42731.03,42812.7,7298975.839
2024-01-01 18:00:00+00:00,42812.71,43128,42812.7,43104.16,37852986.86
2024-01-01 18:15:00+00:00,43104.15,43208.86,43034,43063.05,24611554.31
2024-01-01 18:30:00+00:00,43063.06,43161.1,43018.86,43152.11,15504087.19
2024-01-01 18:45:00+00:00,43152.12,43178.65,43073.93,43111.1,14330396.84
2024-01-01 19:00:00+00:00,43111.1,43189.22,43103.64,43179.7,9771151.654
2024-01-01 19:15:00+00:00,43179.69,43316.88,43146.88,43262.01,20518553.91
2024-01-01 19:30:00+00:00,43262.01,43409.3,43234.16,43395.09,23906681.58
